"CustomerID","PersonID","StoreID","TerritoryID","AccountNumber","rowguid","ModifiedDate"
"1","","934","1","","{3F5AE95E-B87D-4AED-95B4-C3797AFCB74F}","2014-09-12 11:15:07.263000000"
"2","","1028","1","","{E552F657-A9AF-4A7D-A645-C429D6E02491}","2014-09-12 11:15:07.263000000"
"7","","930","1","","{03E9273E-B193-448E-9823-FE0C44AEED78}","2014-09-12 11:15:07.263000000"
"19","","430","1","","{69AE5D43-31BE-4B76-BFBB-5A23C4788BBC}","2014-09-12 11:15:07.263000000"
"20","","1016","1","","{E010C10A-F1C3-4BBA-81CA-A7E083350400}","2014-09-12 11:15:07.263000000"
"37","","938","1","","{C6EBB29A-CC67-459C-90E3-339E0F912906}","2014-09-12 11:15:07.263000000"
"38","","1004","1","","{E5EDA3F3-4EF1-4806-BD36-E61F3CB2E044}","2014-09-12 11:15:07.263000000"
"43","","1290","1","","{9E449D3E-5D79-4F65-A4F1-10DD3B0E0766}","2014-09-12 11:15:07.263000000"
"55","","1282","1","","{F5D3997B-AD06-46A0-94AF-A4460F4BE471}","2014-09-12 11:15:07.263000000"
"56","","992","1","","{570B1682-9BB1-4359-984D-8F728E3D6973}","2014-09-12 11:15:07.263000000"
"73","","1270","1","","{9D5C135E-BD60-46E0-B371-843391637827}","2014-09-12 11:15:07.263000000"
"74","","528","1","","{73485E57-076D-4B10-BB48-6043DD873582}","2014-09-12 11:15:07.263000000"
"91","","1258","1","","{9F314FC3-9644-4412-A90A-5483F75F665B}","2014-09-12 11:15:07.263000000"
"92","","632","1","","{672412C3-5D5D-488B-B176-E3DAFAD05D70}","2014-09-12 11:15:07.263000000"
"109","","1890","1","","{7585790B-6034-4520-A383-9FA1E8B3E76E}","2014-09-12 11:15:07.263000000"
"110","","1888","1","","{82C2F3F0-63B8-46CC-AEDC-3A856956EF04}","2014-09-12 11:15:07.263000000"
"115","","1320","1","","{080F7047-8396-4CEC-AB43-56CF41DE4E00}","2014-09-12 11:15:07.263000000"
"127","","1328","1","","{EF55103F-ACC7-4BFD-89B1-20A04845E706}","2014-09-12 11:15:07.263000000"
"128","","1876","1","","{03F73E74-8DE5-421E-B5AF-04B259268DD6}","2014-09-12 11:15:07.263000000"
"145","","522","1","","{FEC5609D-042B-4480-B1BA-55F2D4107327}","2014-09-12 11:15:07.263000000"
"146","","518","1","","{5475E9DD-98CA-4989-B7A2-3FC929BEEA12}","2014-09-12 11:15:07.263000000"
"163","","660","1","","{989F9F3A-7CB8-4083-8CDA-291C682BE73C}","2014-09-12 11:15:07.263000000"
"164","","818","1","","{5A323ACA-74A2-4CA0-AA3B-E1AE299AAD08}","2014-09-12 11:15:07.263000000"
"169","","804","1","","{2D6BBC35-BC19-4CB4-A61B-46899D3A4237}","2014-09-12 11:15:07.263000000"
"181","","1292","1","","{3D3D4CD0-7F5D-4BD9-A589-08881095BC5A}","2014-09-12 11:15:07.263000000"
"182","","442","1","","{D3DA2FF4-51C0-4FCB-A936-1B910458D752}","2014-09-12 11:15:07.263000000"
"199","","1304","1","","{F0CD52D1-B838-451E-B015-5414AB7D9154}","2014-09-12 11:15:07.263000000"
"200","","1186","1","","{7C96C878-A038-4B2F-825F-016C922D6407}","2014-09-12 11:15:07.263000000"
"217","","1412","1","","{5CFC3A75-DDC6-4C65-B4C3-15BF96C92983}","2014-09-12 11:15:07.263000000"
"218","","1174","1","","{3C098480-0D9B-409C-8156-C7610415AC5B}","2014-09-12 11:15:07.263000000"
"235","","1150","1","","{A4DF6D50-5068-4FA9-B4CA-A3195EB29BB6}","2014-09-12 11:15:07.263000000"
"236","","1424","1","","{21801FB2-6EA6-4FE5-9444-7E09E8BA907C}","2014-09-12 11:15:07.263000000"
"253","","1138","1","","{E09AB347-7FB1-453F-A4BD-377E68EC8C33}","2014-09-12 11:15:07.263000000"
"254","","472","1","","{2F89E8DD-A3C3-4ED4-A604-4B3D45DD1BEA}","2014-09-12 11:15:07.263000000"
"271","","586","1","","{F2765E86-8DEA-468B-849E-9E83AE57C381}","2014-09-12 11:15:07.263000000"
"272","","612","1","","{B80F890D-A6A1-4DFC-B763-ECD7743C3C2A}","2014-09-12 11:15:07.263000000"
"289","","498","1","","{A42D0F51-C2BC-433D-B2BD-61C516296669}","2014-09-12 11:15:07.263000000"
"290","","762","1","","{D0DCDE2D-8C38-48FC-9D83-5EBE8A8577AE}","2014-09-12 11:15:07.263000000"
"293","","764","1","","{B37A0D83-7ED6-4C58-A476-F59B7AE4FC85}","2014-09-12 11:15:07.263000000"
"307","","1482","1","","{D11D9DAE-D5D1-440B-BE3F-48D307E942A6}","2014-09-12 11:15:07.263000000"
"308","","774","1","","{D2B47DAD-E684-449B-992C-15DE391C0FCC}","2014-09-12 11:15:07.263000000"
"325","","1470","1","","{6340AC77-4FBD-4EEC-9D60-5009D428674A}","2014-09-12 11:15:07.263000000"
"326","","964","1","","{81C81C0D-73EB-442D-BEB0-D03AD4AF5048}","2014-09-12 11:15:07.263000000"
"343","","1982","1","","{DAE8EF10-88DA-4F94-B6A7-A9745F250DB2}","2014-09-12 11:15:07.263000000"
"344","","574","1","","{AA3B69DF-40CF-45B8-9250-F69EF6DB1C15}","2014-09-12 11:15:07.263000000"
"361","","1230","1","","{6F69F454-5199-4B15-B370-D926F8ED104C}","2014-09-12 11:15:07.263000000"
"362","","756","1","","{D9B640A6-0988-4548-8231-69CA927D49AB}","2014-09-12 11:15:07.263000000"
"379","","1218","1","","{083C2D9F-7CBB-4CD4-9BBF-30E80C376EE5}","2014-09-12 11:15:07.263000000"
