"CustomerID","PersonID","StoreID","TerritoryID","AccountNumber","rowguid","ModifiedDate"
"16","","432","10","","{C9381589-D31C-4EFE-8978-8D3449EB1F0F}","2014-09-12 11:15:07.263000000"
"34","","940","10","","{9EDDA794-7862-4FF4-B8E2-528847CAB2BD}","2014-09-12 11:15:07.263000000"
"52","","1284","10","","{8FB34B30-B19D-4AEC-B02E-F1BE942800E5}","2014-09-12 11:15:07.263000000"
"70","","1272","10","","{89E10B04-064E-4313-8203-91FA98A01B11}","2014-09-12 11:15:07.263000000"
"88","","1260","10","","{11FEDA31-15B6-4F08-9357-355371D4D928}","2014-09-12 11:15:07.263000000"
"106","","1892","10","","{AAFBF7D5-8759-4962-9DEB-77C6E22875F4}","2014-09-12 11:15:07.263000000"
"124","","1326","10","","{2F614C31-ABAE-42D0-820B-193F0DDC811E}","2014-09-12 11:15:07.263000000"
"142","","984","10","","{B821D13F-E9DB-4A3B-87D0-7E867A161575}","2014-09-12 11:15:07.263000000"
"160","","658","10","","{B42D510D-3AE4-4911-88CF-8D90D6BD0922}","2014-09-12 11:15:07.263000000"
"178","","810","10","","{05B8FB77-FC67-4279-AEBD-4162D21B9A11}","2014-09-12 11:15:07.263000000"
"196","","1302","10","","{5F0EB2D3-4691-4F71-8E9B-A3EACFA4A1D5}","2014-09-12 11:15:07.263000000"
"214","","1410","10","","{402E4D5F-27C3-4197-87E8-32AA42E41BB6}","2014-09-12 11:15:07.263000000"
"232","","1152","10","","{AA451BD5-FFC2-436C-A295-81B350A5B899}","2014-09-12 11:15:07.263000000"
"250","","1140","10","","{CB1ED6CB-18A1-4F7C-8079-DC400B6E506F}","2014-09-12 11:15:07.263000000"
"268","","588","10","","{0C316F6F-5D54-41FD-86A3-6ECAF31A01DD}","2014-09-12 11:15:07.263000000"
"286","","944","10","","{6266CCC4-1AF0-42E0-BCA4-B33EA6838EEE}","2014-09-12 11:15:07.263000000"
"304","","1484","10","","{C332C909-EE43-4312-A9D8-B2365A0160EA}","2014-09-12 11:15:07.263000000"
"322","","1472","10","","{1C56E02D-69F4-4C0D-965B-2B7F54AA0A34}","2014-09-12 11:15:07.263000000"
"340","","1984","10","","{191FE023-2354-4FBB-88D7-B57ADC3428D8}","2014-09-12 11:15:07.263000000"
"358","","1232","10","","{3ED88E2F-3F29-4E30-93D4-CE38474DED23}","2014-09-12 11:15:07.263000000"
"376","","1220","10","","{D733948F-DB34-47FF-A618-06123A32E515}","2014-09-12 11:15:07.263000000"
"394","","1208","10","","{F53F2CA8-F244-46B8-A64F-A09F657DB9DC}","2014-09-12 11:15:07.263000000"
"412","","1102","10","","{BD823AB5-6077-41D3-86C7-7BFA90602024}","2014-09-12 11:15:07.263000000"
"430","","602","10","","{D18DFA60-7D7E-4900-A0B6-78DF78E4DEEF}","2014-09-12 11:15:07.263000000"
"448","","856","10","","{722AEE8F-6B89-4712-BB35-6861AF3065CD}","2014-09-12 11:15:07.263000000"
"466","","868","10","","{94B95997-FD84-4632-BB16-6F21FE706051}","2014-09-12 11:15:07.263000000"
"484","","1832","10","","{37398B37-B78B-4460-B012-665828C6B9EC}","2014-09-12 11:15:07.263000000"
"502","","1844","10","","{E8DD8339-8804-46F2-AC6C-BCE931FF0831}","2014-09-12 11:15:07.263000000"
"520","","596","10","","{34C094D7-8C79-47A5-B192-9597826BD55D}","2014-09-12 11:15:07.263000000"
"538","","534","10","","{35E95974-7000-4081-A041-64011DE880A2}","2014-09-12 11:15:07.263000000"
"556","","1440","10","","{AF0745DF-2902-4BDE-9F2B-48CA6A81CEEF}","2014-09-12 11:15:07.263000000"
