"CustomerID","PersonID","StoreID","TerritoryID","AccountNumber","rowguid","ModifiedDate"
"18","","1332","3","","{C04D6B4D-94C6-4C5C-A44C-B449C0AC1B45}","2014-09-12 11:15:07.263000000"
"22","","494","3","","{9774AED6-D673-412D-B481-2573E470B478}","2014-09-12 11:15:07.263000000"
"39","","1346","3","","{6808B1ED-3C9A-401D-B284-9AC31166D9EB}","2014-09-12 11:15:07.263000000"
"57","","1358","3","","{7FF17923-E670-4F42-87A3-A6D1AF18EA05}","2014-09-12 11:15:07.263000000"
"58","","1280","3","","{E324FEE8-1EE7-4B96-854E-CFDA7B0CBBC8}","2014-09-12 11:15:07.263000000"
"76","","1268","3","","{5227D299-B05E-4D6C-A1C9-DA63154869BA}","2014-09-12 11:15:07.263000000"
"79","","1266","3","","{010D8AA6-CEBA-4097-9E67-3B2A9674FD5F}","2014-09-12 11:15:07.263000000"
"111","","726","3","","{0122151A-9140-4663-A3EB-A442D88BC1BB}","2014-09-12 11:15:07.263000000"
"129","","714","3","","{E03DB34C-BF17-407D-9423-FA22DBFDD292}","2014-09-12 11:15:07.263000000"
"132","","712","3","","{7649E8AF-3DAB-43AA-B7DF-9776F84DFB71}","2014-09-12 11:15:07.263000000"
"147","","702","3","","{03836A0B-7AD8-4115-8D23-6EFA0D8DEEA1}","2014-09-12 11:15:07.263000000"
"148","","524","3","","{79355855-A002-4393-BB6E-36F90913FA4D}","2014-09-12 11:15:07.263000000"
"149","","516","3","","{BAA99D94-2FC2-4A1C-8B67-2C3210EB90C3}","2014-09-12 11:15:07.263000000"
"180","","686","3","","{F7CFF29E-F164-424E-B005-BF8CF317AF27}","2014-09-12 11:15:07.263000000"
"183","","684","3","","{B2051957-B411-44E1-BCA5-63FECB5368F2}","2014-09-12 11:15:07.263000000"
"197","","1188","3","","{47B64828-BC4C-4940-AA23-92006BF0D7F1}","2014-09-12 11:15:07.263000000"
"198","","452","3","","{B17DE285-DF9A-487B-8773-75844A101CD0}","2014-09-12 11:15:07.263000000"
"219","","1172","3","","{D39CCCE3-C4A6-441D-8A3C-96507627746D}","2014-09-12 11:15:07.263000000"
"220","","542","3","","{81305A48-9F6E-4415-B7AA-488BA04A8F7E}","2014-09-12 11:15:07.263000000"
"222","","1170","3","","{3DB84B19-4063-4EC2-B1B4-317DEE133A25}","2014-09-12 11:15:07.263000000"
"223","","1158","3","","{994837FE-10A8-47DF-B7B8-86C4E6932FD0}","2014-09-12 11:15:07.263000000"
"237","","546","3","","{B8F7D9D3-E498-40C2-8C7E-FB1C98C43756}","2014-09-12 11:15:07.263000000"
"238","","1148","3","","{3ECD14CB-463C-4375-B81B-D6E60A48B83D}","2014-09-12 11:15:07.263000000"
"274","","952","3","","{02788A66-2628-4B91-B211-1D8F7E73C500}","2014-09-12 11:15:07.263000000"
"287","","760","3","","{448CBBFE-EDDC-443D-B7C8-57AEAA463BE5}","2014-09-12 11:15:07.263000000"
"288","","406","3","","{44EDC8AC-BB0E-418E-BDD3-4F7691381633}","2014-09-12 11:15:07.263000000"
"306","","382","3","","{F8F2835D-F5F0-4070-8465-46BFC815153B}","2014-09-12 11:15:07.263000000"
"310","","1480","3","","{0D9A0E94-F5E9-4021-8E81-F7F2F18144B1}","2014-09-12 11:15:07.263000000"
"323","","540","3","","{0DA4F03E-47E9-4BED-B149-9C18CEE9EB30}","2014-09-12 11:15:07.263000000"
"327","","1994","3","","{CDD7480F-7284-453A-A7CA-910535D40583}","2014-09-12 11:15:07.263000000"
"346","","1980","3","","{B3E143FD-F617-401E-AAD9-C50BC280ED18}","2014-09-12 11:15:07.263000000"
"348","","348","3","","{BA20E529-555E-4D2C-83F0-DCBA833230AF}","2014-09-12 11:15:07.263000000"
"360","","360","3","","{8BE04D7D-1192-4A27-ACA3-926E5F530ABB}","2014-09-12 11:15:07.263000000"
"363","","374","3","","{3543B21B-0DFA-40DE-998E-A9C3F2FCDA98}","2014-09-12 11:15:07.263000000"
"364","","1228","3","","{9D91F4ED-58B5-4A59-9894-8FD17EBDFC9B}","2014-09-12 11:15:07.263000000"
"377","","746","3","","{F728AB05-7868-493D-BEBA-F4E7DFAFFF31}","2014-09-12 11:15:07.263000000"
"381","","1858","3","","{5AA5C79E-3C99-4FD2-87E7-B0E67603D5AB}","2014-09-12 11:15:07.263000000"
"395","","560","3","","{8DA056FC-494F-4FE1-8397-0B0736603201}","2014-09-12 11:15:07.263000000"
"400","","1110","3","","{40984282-13F9-4B14-90B3-E7A17180195D}","2014-09-12 11:15:07.263000000"
"418","","672","3","","{C6A84BC4-4131-4F49-9865-1F05530318CD}","2014-09-12 11:15:07.263000000"
"431","","392","3","","{730AF72E-62CC-43C0-B790-975FB1F2DF0D}","2014-09-12 11:15:07.263000000"
"453","","926","3","","{E165218F-456F-4D59-BF10-ACCF3911AE3C}","2014-09-12 11:15:07.263000000"
"454","","860","3","","{D0CC43E1-CF3E-47EA-87F7-2B64C899C56D}","2014-09-12 11:15:07.263000000"
"468","","916","3","","{ED1FF0E0-836D-42B3-A9DC-F8FAAF32ADBA}","2014-09-12 11:15:07.263000000"
"472","","872","3","","{DCEDC9D8-C1FD-4720-95F2-4BE8C5A8B5D1}","2014-09-12 11:15:07.263000000"
"504","","488","3","","{240578AC-2179-4ACA-83D8-C647C8F668CD}","2014-09-12 11:15:07.263000000"
"523","","954","3","","{ED034862-2FAA-4C55-AFB3-052D06A2191E}","2014-09-12 11:15:07.263000000"
"527","","1900","3","","{B43C442C-796E-4B1F-85F3-233A02F5F7ED}","2014-09-12 11:15:07.263000000"
"543","","1448","3","","{C26F1F97-AF69-4F04-90EB-CAD58466F730}","2014-09-12 11:15:07.263000000"
"544","","308","3","","{70259E78-E301-494B-B26D-40D663DBB3DE}","2014-09-12 11:15:07.263000000"
"546","","1242","3","","{298DE006-BED6-4E13-B659-3F9422750943}","2014-09-12 11:15:07.263000000"
"562","","1436","3","","{CDFD5261-BA2C-46D1-9CE3-D083483A5CD2}","2014-09-12 11:15:07.263000000"
"579","","296","3","","{ADA28DF5-683F-47E6-9D05-7C22DD329440}","2014-09-12 11:15:07.263000000"
"598","","1806","3","","{677DA2FB-A3EF-4EB3-A520-23AFBBF29226}","2014-09-12 11:15:07.263000000"
"606","","1094","3","","{EFB59C1A-467F-4946-BCE9-72EA3E3E2236}","2014-09-12 11:15:07.263000000"
"622","","1822","3","","{E9A23E4B-7EFE-43AD-9B10-789511309827}","2014-09-12 11:15:07.263000000"
"623","","1126","3","","{9DEF17D4-B251-405F-A854-70A33DEBBBE9}","2014-09-12 11:15:07.263000000"
"643","","1372","3","","{A7B5B085-69A9-47D6-BD8C-262910496BBF}","2014-09-12 11:15:07.263000000"
"646","","1374","3","","{78D632CB-9993-46AC-AA5C-45B2F807F681}","2014-09-12 11:15:07.263000000"
