"CustomerID","PersonID","StoreID","TerritoryID","AccountNumber","rowguid","ModifiedDate"
"14","","1020","8","","{2F96BEDC-723D-468F-834B-B2B8AE79C849}","2014-09-12 11:15:07.263000000"
"32","","1008","8","","{B9A28813-542A-4FBF-AE79-BAD64A5E133B}","2014-09-12 11:15:07.263000000"
"50","","996","8","","{0A3E846A-2DCC-4B6E-8AB3-968B5AB859F4}","2014-09-12 11:15:07.263000000"
"68","","532","8","","{2138DEF5-80EB-4D95-B340-706BCD60ADDA}","2014-09-12 11:15:07.263000000"
"86","","636","8","","{2A8B2702-4644-4002-90E4-99A8ADBA5261}","2014-09-12 11:15:07.263000000"
"104","","730","8","","{FFBE0510-53BE-46D9-9406-63AFEE95DE3A}","2014-09-12 11:15:07.263000000"
"122","","1880","8","","{094EB96D-D265-474D-869E-D9BACE4745A7}","2014-09-12 11:15:07.263000000"
"140","","416","8","","{01CD7E33-EDD0-46A9-8505-F3E85D9F21F4}","2014-09-12 11:15:07.263000000"
"158","","646","8","","{C48CFB9B-45A2-4DC2-B932-BA8C2572E833}","2014-09-12 11:15:07.263000000"
"176","","446","8","","{10219F9C-BEF1-4CAC-A435-D75342C43153}","2014-09-12 11:15:07.263000000"
"194","","1190","8","","{3941081B-24ED-44F1-8009-CD17693423A0}","2014-09-12 11:15:07.263000000"
"212","","1178","8","","{4DB27C1B-60CE-4060-B84D-2F83F7A04C4A}","2014-09-12 11:15:07.263000000"
"230","","1420","8","","{6AC62AD2-FF1F-4151-B2A2-969847A7BAF1}","2014-09-12 11:15:07.263000000"
"248","","1432","8","","{CF89A228-A4D7-4C95-ABDC-181F2716892E}","2014-09-12 11:15:07.263000000"
"266","","582","8","","{4AF6204A-8C86-435D-85D7-B4FA11C5AE93}","2014-09-12 11:15:07.263000000"
"284","","758","8","","{FF1E806E-2F9D-4494-AE4D-1F7061744DB8}","2014-09-12 11:15:07.263000000"
"302","","770","8","","{10F18596-1B27-464B-BB18-5E37B29BCE6A}","2014-09-12 11:15:07.263000000"
"320","","538","8","","{FD0864B5-E700-4407-8683-92B710034073}","2014-09-12 11:15:07.263000000"
"338","","578","8","","{2E85A0AE-4725-45D3-A21C-F1EE94FDE748}","2014-09-12 11:15:07.263000000"
"356","","606","8","","{C5ADD2B4-2679-46D0-B6BC-649592C7DA61}","2014-09-12 11:15:07.263000000"
"374","","748","8","","{B50E974F-2703-4508-81F9-84AA2FB27615}","2014-09-12 11:15:07.263000000"
"392","","736","8","","{8D04B130-E705-4B91-8159-8DA619A2B9DE}","2014-09-12 11:15:07.263000000"
"410","","378","8","","{C35EE937-EDB6-4A80-BCD5-6310F0C25764}","2014-09-12 11:15:07.263000000"
"428","","1160","8","","{2EC6EEE4-A066-4C95-9982-8EECBD71FD2F}","2014-09-12 11:15:07.263000000"
"446","","1926","8","","{A6DB70BA-E347-4406-B237-56C1BBD24FE5}","2014-09-12 11:15:07.263000000"
"464","","1914","8","","{1548C6D6-55AE-42CC-813D-093D70330662}","2014-09-12 11:15:07.263000000"
"482","","1198","8","","{EEB9F9CD-5B5C-4492-AF64-6F28F4225350}","2014-09-12 11:15:07.263000000"
"500","","322","8","","{8D407BAC-A447-456B-93FE-50301BC7555A}","2014-09-12 11:15:07.263000000"
"518","","1906","8","","{F3E61433-B332-4B4C-BCE6-A963950E6CA4}","2014-09-12 11:15:07.263000000"
"536","","1250","8","","{7011F5CD-BA44-42A1-A0DD-324C3238BAF9}","2014-09-12 11:15:07.263000000"
"554","","314","8","","{EA6040DC-0651-4F25-AE9D-DBEEF5757609}","2014-09-12 11:15:07.263000000"
"572","","876","8","","{B42E4CCC-7AD3-4070-BAA3-68FFFF09FF1C}","2014-09-12 11:15:07.263000000"
"590","","888","8","","{00648DE8-62F2-46E2-AF4B-FB23D0D90642}","2014-09-12 11:15:07.263000000"
"615","","1088","8","","{02920412-A161-419A-859D-8BAFF2EB1386}","2014-09-12 11:15:07.263000000"
"633","","1076","8","","{D40F6A52-5E98-407B-8630-D54F13C46DEC}","2014-09-12 11:15:07.263000000"
"639","","1072","8","","{444348EF-7B08-4AC7-924C-1BAFF2A83B4D}","2014-09-12 11:15:07.263000000"
"657","","1974","8","","{A4023D53-C9D5-4BCE-A366-7B185DA6A92F}","2014-09-12 11:15:07.263000000"
"663","","420","8","","{C9CF0F86-EFAC-4291-94F2-55BB3D779C43}","2014-09-12 11:15:07.263000000"
"681","","830","8","","{3B3A9B99-9931-43DE-8D4E-713853DD764F}","2014-09-12 11:15:07.263000000"
"687","","834","8","","{360F6A77-2B9B-4863-8C55-8F570F525092}","2014-09-12 11:15:07.263000000"
"11237","7511","","8","","{7EF7C3C5-9CB6-4F77-94E1-576C19E341C6}","2014-09-12 11:15:07.263000000"
"11245","15603","","8","","{A44D5FCD-481B-4AD6-A4A8-A2D573059048}","2014-09-12 11:15:07.263000000"
"11246","6162","","8","","{7D65E3A0-B584-44FB-A799-9686030DEA1D}","2014-09-12 11:15:07.263000000"
"11249","7289","","8","","{81C88D3A-EF29-4C6E-BF5A-D867DA20BB63}","2014-09-12 11:15:07.263000000"
"11332","9820","","8","","{FAD9A70A-DF5E-48DC-95E0-35C458F5560C}","2014-09-12 11:15:07.263000000"
